id,contract_type,name,office_latitude,office_longitude,category_name
2448,FULL_TIME,Développeur PHP - Laravel (H-F),48.873012200000005,2.3163443,Tech
2449,INTERNSHIP,STAGE / Développeur BackEnd Paris,48.869041100000004,2.3603507,Tech
2450,FULL_TIME,Lead Backend Engineer,48.8699104,2.3464459,Tech
2451,FULL_TIME,Ingénieur logiciel - Ruby H/F,48.875369299999996,2.3372256,Tech
2452,FULL_TIME,Ingénieur Réseau et Sécurité Opérationnelle H/F,48.8245306,2.2743418999999996,Tech
2453,FULL_TIME,Développeur Backend PHP JS Data API - Bordeaux,44.854792700000004,-0.5680988,Tech
2454,INTERNSHIP,STAGE / Développeur BackEnd Bordeaux,44.854792700000004,-0.5680988,Tech
2455,FULL_TIME,Operations Engineer - Elasticsearch,48.869513399999995,2.3379687000000002,Tech
2456,FULL_TIME,Ingénieur Développement Logiciel Scala (H/F),48.872393200000005,2.3298968999999996,Tech
2457,FULL_TIME,Développeur Back-end Symfony2 (H/F),48.872393200000005,2.3298968999999996,Tech
2458,FULL_TIME,Chef de projet H/F,48.838158,2.2382527999999997,Tech
2459,FULL_TIME,Développeur Backend Ruby on Rails,48.671609000000004,2.130626,Tech
2460,FULL_TIME,Backend Engineer,48.8699104,2.3464459,Tech
2461,APPRENTICESHIP,"[Louis Vuitton Malletier] Alternance – Assistant(e) Coordinateur en charge du déploiement du portail fournisseur pour les activités Maroquinerie, Souliers",48.8661039,2.305791,Tech
2462,FULL_TIME,[Groupe les Echos] Un(e) Lead Developer Python Web Back-End (H/F),48.869730700000005,2.3365294,Tech
2463,FULL_TIME,Développeur Backend Python / Django (h/f),48.8750213,2.3413186,Tech
2464,FULL_TIME,Développeur Backend ,48.8691924,2.3512678,Tech
2465,INTERNSHIP,Stage Développeur Backend Python / Django (h/f),48.8750213,2.3413186,Tech
2466,FULL_TIME,[Groupe les Echos] Un(e) Chef de projet Finance / Achats (H/F),48.869730700000005,2.3365294,Tech
2467,FULL_TIME,Développeur(se) PHP - “La vie de dév est une Symfony”,48.8676101,2.3395891,Tech
2468,APPRENTICESHIP,[Le Bon Marché] Administrateur systèmes et réseaux en alternance F/H,48.8506786,2.3245959,Tech
2469,APPRENTICESHIP,[Louis Vuitton Malletier] Alternance – Assistant(e) Responsable des projets Supply Chain,48.8661039,2.305791,Tech
2470,APPRENTICESHIP,[Louis Vuitton Malletier] Alternance - Assistant(e) Chef de Projet Front Office,48.8661039,2.305791,Tech
2471,APPRENTICESHIP,[Louis Vuitton Malletier] Alternance - Assistant(e) Chef de Projet Junior IS Manufacturing,48.8661039,2.305791,Tech
2472,APPRENTICESHIP,[Louis Vuitton Malletier] Alternance – Assistant(e) Chef de projet Développement – BI et Big Data,48.8661039,2.305791,Tech
2473,APPRENTICESHIP,[Louis Vuitton Malletier] Alternance - Assistant(e) Project Manager en Solutions Collaboratives,48.8661039,2.305791,Tech
2474,APPRENTICESHIP,[Louis Vuitton Malletier] Alternance - Assistant(e) Gestion de projet SI CRM & CLIENTELING,48.8661039,2.305791,Tech
2475,FULL_TIME,Backend Engineer,48.865145899999995,2.3501932,Tech
2476,FULL_TIME,[SSC P&C Singapore] Assistant IS&T Manager,48.8661039,2.305791,Tech
2477,APPRENTICESHIP,Business Analyste - Alternance H/F,48.8640493,2.3310526,Tech
2478,FULL_TIME,Ingénieur développement C++ H/F,48.838158,2.2382527999999997,Tech
2479,FULL_TIME,[Sephora SA] Loyalty Applications Analyst M/W,48.8661039,2.305791,Tech
2480,APPRENTICESHIP,[Louis Vuitton Malletier] Alternance - Assistant(e) fonctionnel SIRH - Communication Interne,48.8661039,2.305791,Tech
2481,FULL_TIME,Développeur Nouvelles Technologies 1ère expérience H/F,48.8640493,2.3310526,Tech
2482,FULL_TIME,[Guerlain] Chef de projet SI finance H/F,48.8974583,2.285428,Tech
2483,FULL_TIME,Développeur(se) C# - “Vous êtes “sharp” sur vos projets”,48.8676101,2.3395891,Tech
2484,INTERNSHIP,Dream Baby Dev,48.8682459,2.3465974,Tech
2485,APPRENTICESHIP,ALTERNANCE- Assistant chef de projet- H/F,48.8941822,2.2071125,Tech
2486,FULL_TIME,[Sephora SA] CDI Chef de Projet IT CRM (H/F),48.8661039,2.305791,Tech
2487,APPRENTICESHIP,Alternance Digital Product Manager Support H/F,48.8640493,2.3310526,Tech
2488,FULL_TIME,Responsable architecture et digital H/F,48.8245306,2.2743418999999996,Tech
2489,APPRENTICESHIP,Alternant Développeur Administrateur d’API H/F,48.893217,2.287864,Tech
2490,APPRENTICESHIP,Alternant Chargé d'étude IT/ Amélioration Continue H/ F,48.8525328,2.418765,Tech
2491,FULL_TIME,Développeur Digital Solutions (1ère expérience) – h/f,48.8640493,2.3310526,Tech
2492,FULL_TIME,[Bulgari Corporation of America] IT Application Project Analyst,40.763127600000004,-73.97123359999999,Tech
2493,FULL_TIME,Analyste Développeur ETL H/F,48.882767,2.17693,Tech
2494,FULL_TIME,Architecte de Patrimoine – H/F,48.8640493,2.3310526,Tech
2495,FULL_TIME,[Louis Vuitton North America] Retail & Omni-channel Project Director,40.7630463,-73.973527,Tech
2496,FULL_TIME,Architecte Technique Solution,48.8640493,2.3310526,Tech
2497,FULL_TIME,Architecte Applicatif H/F,48.8245306,2.2743418999999996,Tech
2498,FULL_TIME,Chef de projet IT MOE H/F,48.8640493,2.3310526,Tech
2499,FULL_TIME,Chargé d’Etudes Risque H/F,48.893217,2.287864,Tech
2500,FULL_TIME,Ingénieur développeur vidéo processing H/F,48.838158,2.2382527999999997,Tech
2501,FULL_TIME,Développeur/se Back-End (H/F),48.8913255,2.3506167999999996,Tech
2502,FULL_TIME,Architecte Fonctionnel,48.8640493,2.3310526,Tech
2503,FULL_TIME,Développeur Back NodeJS (H/F),48.8827705,2.3162017999999995,Tech
2504,FULL_TIME,Ingénieur développement C Linux embarqué H/F,48.838158,2.2382527999999997,Tech
2505,FULL_TIME,Développeur Lead C# .Net,48.8965814,2.2237665,Tech
2506,INTERNSHIP,Stage - Backend Developer,48.876651700000004,2.3526137,Tech
2507,FULL_TIME,Ingénieur développement Home Gateway H/F,48.838158,2.2382527999999997,Tech
2508,FULL_TIME,Ingénieur en automatisation de test H/F,48.838158,2.2382527999999997,Tech
2509,FULL_TIME,Ingénieur en développement middleware H/F,48.838158,2.2382527999999997,Tech
2510,FULL_TIME,Développeur back end Data (GO/PHP) H/F,48.8741223,2.3182442,Tech
2511,INTERNSHIP,STAGE DÉVELOPPEUR WEB H/F - Montpellier (34000)	(34),43.6073874,3.9130943999999994,Tech
2512,FULL_TIME,DÉVELOPPEUR WEB PHP H/F - Paris (11ème),48.8517003,2.3766953999999996,Tech
2513,FULL_TIME,Ingénieur test et validation QA H/F,48.838158,2.2382527999999997,Tech
2514,FULL_TIME,Expert Gestion des risques sécurité IT,48.8640493,2.3310526,Tech
2515,FULL_TIME,Service Delivery Manager / Responsable de Patrimoine Applicatif – H/F,48.8640493,2.3310526,Tech
2516,FULL_TIME,Backend Engineer,48.8682822,2.3565589,Tech
2517,FULL_TIME,Tech Lead Data – h/f,48.8640493,2.3310526,Tech
2518,APPRENTICESHIP,ALTERNANCE- Chargé d’études en sciences des données appliquées à la lutte anti-fraude junior - H/F,48.8941822,2.2071125,Tech
2519,FULL_TIME,Service Delivery Manager / Business Delivery Manager – H/F,48.8640493,2.3310526,Tech
2520,INTERNSHIP,Ingénieur études et développement C++ & big data H/F- Stage,50.6528649,3.0761998999999998,Tech
2521,FULL_TIME,Développeur Agile H/F,48.8640493,2.3310526,Tech
2522,FULL_TIME,Développeur Back-end/NodeJS,48.8750153,2.3306119,Tech
2523,FULL_TIME,Senior software engineer,48.874381899999996,2.2906412,Tech
2524,INTERNSHIP,Stage Développeur Magento H/F,45.7712736,4.8844514000000006,Tech
2525,FULL_TIME,Développeur-se backend GO,48.872825299999995,2.3580058999999998,Tech
2526,FULL_TIME,"Analyse, Conception, Développement H/F",48.8625475,2.2244026000000003,Tech
2527,FULL_TIME,Lead Développeur Java - J2EE H/F,48.8625475,2.2244026000000003,Tech
2528,FULL_TIME,Ingénieur Back-end/Web-scrapping - H/F,48.88155089999999,2.3054837000000004,Tech
2529,APPRENTICESHIP,ALTERNANCE- Assistant maitrise d'ouvrage- H/F,48.8941822,2.2071125,Tech
2530,FULL_TIME,Analyste IT Back Office Financier,48.8941822,2.2071125,Tech
2531,FULL_TIME,Développeur Junior / Londres H/F,51.5412174,0.135212,Tech
2532,APPRENTICESHIP,ALTERNANCE- Assistant maitrise d'ouvrage- H/F,48.8941822,2.2071125,Tech
2533,FULL_TIME,[Fendi] IS&T Supply Chain & Merchandise Planning Specialist,41.9045615,12.478948800000001,Tech
2534,FULL_TIME,Développeur Magento - H/F,48.8714445,2.3485721,Tech
2535,FULL_TIME,Backend and Systems Engineer,48.875369299999996,2.3372256,Tech
2536,FULL_TIME,Chef de Projet Qualité Produit,48.8720025,2.3339487,Tech
2537,FULL_TIME,Backend Django Developer ,50.6327114,3.0213156000000003,Tech
2538,FULL_TIME,Développeur Ruby on Rails,48.868327799999996,2.3519981,Tech
2539,FULL_TIME,Développeur Back-End / Concepteur Web/BDD (H/F),45.5758292,5.9080502,Tech
2540,FULL_TIME,"Développeur web backend, Magento, PHP (H/F)",45.5758292,5.9080502,Tech
2541,INTERNSHIP,Développeur back-end,48.765952,2.2856325,Tech
2542,FULL_TIME,Senior Ruby back-end engineer,48.8749486,2.3458494,Tech
2543,INTERNSHIP,Développeur ETL Talend stagiaire (H/F),48.872138799999995,2.3411542,Tech
2544,FULL_TIME,Développeur confirmé back-end Python Django,48.8981631,2.3780941,Tech
2545,FULL_TIME,[SSC P&C Hong Kong] System Analyst,48.8661039,2.305791,Tech
2546,FULL_TIME,DEVLOPPEUR PHP (H/F),48.8268305,2.2236762999999997,Tech
2547,TEMPORARY,Développeurs back-end,48.765952,2.2856325,Tech
2548,FULL_TIME,DEVELOPPEUR JAVA/JEE (H/F),48.8268305,2.2236762999999997,Tech
2549,FULL_TIME,DEVELOPPEUR C#. NET,48.8268305,2.2236762999999997,Tech
2550,FULL_TIME,Lead Développeur Node.JS (H/F),51.5104608,-0.13188239999999998,Tech
2551,APPRENTICESHIP,Développeur PHP - Laravel en alternance (H-F),48.873012200000005,2.3163443,Tech
2552,INTERNSHIP,Stagiaire développeur PHP RSE,48.8746951,2.3232712,Tech
2553,FULL_TIME,Développeur Back End H/F,48.875558700000006,2.3110176,Tech
2554,FULL_TIME,Data Integration Engineer,48.8695941,2.3466,Tech
2555,FULL_TIME,Développeur PHP - Laravel (H/F),48.873012200000005,2.3163443,Tech
2556,FULL_TIME,Junior Java Developer/Back Office,43.679588700000004,7.2039156,Tech
2557,FULL_TIME,[Sephora SA] CDI Responsable Domaine IT Innovation EME (H/F),48.8661039,2.305791,Tech
2558,FULL_TIME,H/F Développeur Python Web SIG ,48.112494700000006,-1.6040226999999998,Tech
2559,INTERNSHIP,Stage Développeur JAVA/Hybris (H/F),50.6875532,3.1784399,Tech
2560,FULL_TIME,H/F Développeur Solution d'intégration et pilotage de modèles scientifiques ,48.112494700000006,-1.6040226999999998,Tech
2561,FULL_TIME,H/F Architecte/Développeur Backend Python expérimenté ,48.112494700000006,-1.6040226999999998,Tech
2562,FULL_TIME,Développeur C# expérimenté,48.8318262,2.3445477,Tech
2563,INTERNSHIP,Back-End Intern,48.852884700000004,2.3643089,Tech
2564,FULL_TIME,Software Engineer PHP (H/F) experimenté (CDI),48.859632,2.3788169999999997,Tech
2565,FULL_TIME,Développeur C# WPF H/F,47.2115822,-1.541428,Tech
2566,FULL_TIME,Distributed Systems Engineer,48.870647399999996,2.3544318,Tech
2567,FULL_TIME,Développeur(se) C - Soft embarqué,48.8676101,2.3395891,Tech
2568,FULL_TIME,Lead Developer,43.618390000000005,3.9162972000000003,Tech
2569,FULL_TIME,Senior Software Engineer,48.870647399999996,2.3544318,Tech
2570,FULL_TIME,DEVELOPPEUR .NET H/F - BASE EN VENDEE,46.492958,-1.795493,Tech
2571,FULL_TIME,Chef de Projets Informatique expérimenté(e),48.8941822,2.2071125,Tech
2572,FULL_TIME,Développeur BackEnd PHP5 & Prestashop,48.875335799999995,2.3169387,Tech
2573,FULL_TIME,Java Developer,48.870647399999996,2.3544318,Tech
2574,FREELANCE,Développeur(se) Node.js Senior,48.8505093,2.3694831,Tech
2575,FULL_TIME,Open-Source System Developer,48.870647399999996,2.3544318,Tech
2576,FULL_TIME,Golang Developer,48.870647399999996,2.3544318,Tech
2577,FULL_TIME,Développeur PHP - H/F,48.8714445,2.3485721,Tech
2578,FULL_TIME,Data Engineer,48.867721,2.3084527,Tech
2579,FULL_TIME,Consultant IT Supply Chain H/F,50.61381110000001,3.0423598999999997,Tech
2580,FULL_TIME,Chef de projet intégration H/F,50.61381110000001,3.0423598999999997,Tech
2581,FULL_TIME,Développeur Backend,48.8666971,2.3001785,Tech
2582,FULL_TIME,Développeur .NET & Angular H/F,50.6578627,3.0893215,Tech
2583,FULL_TIME,Chef de Projets décisionnel,48.8941822,2.2071125,Tech
2584,FULL_TIME,Développeur Back Symfony 3,48.8663878,2.3536764,Tech
2585,FULL_TIME,Développeur .NET MVC (H/F) ,44.8490701,-0.5594539000000001,Tech
2586,FULL_TIME,Développeur BackEnd,48.8693441,2.3461078,Tech
2587,INTERNSHIP,Dev backend,48.8438234,2.3723829,Tech
2588,FULL_TIME,Scala Engineer,48.8465342,2.3213761,Tech
2589,FULL_TIME,Développeur Symfony2,48.8699033,2.3460187,Tech
2590,FULL_TIME,Développeur Backend,47.2140864,-1.5620911,Tech
2591,FULL_TIME,Développeur Big Data – h/f,48.8640493,2.3310526,Tech
2592,FULL_TIME,Developer Back End (H/F),48.8832455,2.268409,Tech
2593,APPRENTICESHIP,Développeur PHP en alternance,48.882474,2.3263513,Tech
2594,APPRENTICESHIP,Dev JAVA,45.7735325,4.7971697,Tech
2595,TEMPORARY,VIE - Java Developer,50.826702000000004,4.4002322,Tech
2596,TEMPORARY,[Christian Dior Couture] Chef de projet Systèmes d’Information Finance - CDD - H/F,48.8661039,2.305791,Tech
2597,FULL_TIME,Consultant IT,48.87048060000001,2.230745,Tech
2598,FULL_TIME,Ingénieurs Base de données Mainframe,48.8640493,2.3310526,Tech
2599,FULL_TIME,Développeur Web H/F,48.8163506,2.3330149,Tech
2600,FULL_TIME,Lead Developer Backend/ API,48.8788203,2.3285832,Tech
2601,FULL_TIME,Ingénieur études et développement web & big data H/F - CDI,50.6528649,3.0761998999999998,Tech
2602,FULL_TIME,Développeur back,48.8733168,2.2321958,Tech
2603,FULL_TIME,Développeur PHP - Symfony  H/F,50.6333542,3.0203766,Tech
2604,INTERNSHIP, [STAGE] Administrateur Back Office  H/F,48.8761662,2.3435311000000003,Tech
2605,FULL_TIME,Développeur(se) PHP / Symfony2,48.8677925,2.3461004,Tech
2606,FULL_TIME,Software Engineer - Ruby/Rails (M/F),48.86598060000001,2.3499528,Tech
2607,FULL_TIME,Développeur Symfony,48.8633021,2.3683357999999997,Tech
2608,FULL_TIME,API Developper,48.87523770000001,2.333812,Tech
2609,FULL_TIME,Responsable Technique Salesforce  H/F,48.871283399999996,2.21935,Tech
2610,FULL_TIME,Développeur php symfony pôle gaming H/F,48.8933176,2.2777186,Tech
2611,FULL_TIME,PHP Back end developer,48.8804635,2.2873042000000003,Tech
2612,FULL_TIME,Lead Developer Advocate / Technical Evengelsit,48.8788866,2.3316096,Tech
2613,FULL_TIME,[Sephora SA] Responsable de Domaine - Service Support H/F,48.845319700000005,2.2369565,Tech
2614,FULL_TIME,Ingénieur d'étude & développement H/F,48.792593100000005,2.2551674999999998,Tech
2615,FULL_TIME,Développeur node.js (H/F),48.8933176,2.2777186,Tech
2616,FULL_TIME,Back-End Developer,48.852884700000004,2.3643089,Tech
2617,FULL_TIME,Développeur Nouvelles Technologies H/F,48.8640493,2.3310526,Tech
2618,APPRENTICESHIP,Alternant designer graphique H/F,48.8525328,2.418765,Tech
2619,INTERNSHIP,Développeur symfony 3 H/F,48.8933176,2.2777186,Tech
2620,FULL_TIME,Responsable d'Application H/F,48.8640493,2.3310526,Tech
2621,APPRENTICESHIP,Alternant Analyste Modélisation de Données H/F,48.8525328,2.418765,Tech
2622,FULL_TIME,Développeur Back-end Python,48.874154600000004,2.309093,Tech
2623,APPRENTICESHIP,[Louis Vuitton Malletier] Alternance - Assistant(e) Change Management and User Experience,48.8661039,2.305791,Tech
2624,FULL_TIME,[Moët Hennessy USA] Sr. Manager - Web Service & Digital,40.7432086,-74.0079542,Tech
2625,INTERNSHIP,Ingénieur Back-End - H/F,48.8438234,2.3723829,Tech
2626,FULL_TIME,Ingénieur Back-End - H/F,48.8438234,2.3723829,Tech
2627,FULL_TIME,Développeur backend (Java 8) SENIOR,48.84161470000001,2.2848738999999996,Tech
2628,FULL_TIME,Développeur Backend PHP JS Data API - Paris,48.869041100000004,2.3603507,Tech
2629,FULL_TIME,Développeur-se Ruby Sénior,48.832257,2.2385064999999997,Tech
2630,FULL_TIME,Développeur Confirmé Php/ Symfony,48.8957341,2.323203,Tech
2631,INTERNSHIP,Dev JAVA,45.7735325,4.7971697,Tech
2632,FULL_TIME,DÉVELOPPEUR WEB PHP H/F - Montpellier (34000),43.6073874,3.9130943999999994,Tech
2633,INTERNSHIP,Stage Développeur Symfony H/F,48.854791999999996,2.4037551,Tech
2634,FULL_TIME,Ingénieur Data : Oracle / Cassandra (H/F),50.633234,3.023574,Tech
2635,FULL_TIME,Python Backend Engineer,48.871177,2.3463629,Tech
2636,FULL_TIME,Back-end Developer junior(e),48.868486700000005,2.3459231,Tech
2637,FULL_TIME,Back-end Developer confirmé(e),48.868486700000005,2.3459231,Tech
2638,FULL_TIME,Senior Back-end Engineer,48.868486700000005,2.3459231,Tech
2639,INTERNSHIP,Stage – Ingénieur informatique,48.927834000000004,2.3790419999999997,Tech
2640,FULL_TIME,Développeur(se) test Java H/F,48.872825299999995,2.3580058999999998,Tech
2641,INTERNSHIP,Développeur PHP,48.8459845,2.3847904,Tech
2642,APPRENTICESHIP,Alternance Animateur ALMTy LAB H/F,48.8640493,2.3310526,Tech
2643,FULL_TIME,Développeur Back PHP/Symfony3 (H/F),48.8827705,2.3162017999999995,Tech
2644,FULL_TIME,Développeur Back End Senior - Python // Django,48.871620799999995,2.3477646,Tech
2645,FULL_TIME,Développeur Golang/Java,48.8706598,2.3460589,Tech
2646,FULL_TIME,Développeur Java (F/H),44.843548299999995,-0.5734309,Tech
2647,FULL_TIME,JAVA Engineer - France,48.8708527,2.3272638999999997,Tech
2648,FULL_TIME,Développeur Java (F/H),50.6364454,3.0619816,Tech
2649,FULL_TIME,Ingénieur en Traitement du Langage Naturel (H/F) - CDI,48.8708935,2.3446205,Tech
2650,FULL_TIME,Développeur BackEnd PHP5  & Symfony,48.875335799999995,2.3169387,Tech
2651,FULL_TIME,Développeur java H/F,48.8933176,2.2777186,Tech
2652,FULL_TIME,Software Engineer,48.8893018,2.3429634999999998,Tech
2653,FULL_TIME,Développeur javascript H/F,48.8933176,2.2777186,Tech
2654,FULL_TIME,Installateur solutions billetterie H/F,48.8933176,2.2777186,Tech
2655,FULL_TIME,Concepteur IT H/F,48.8640493,2.3310526,Tech
2656,FULL_TIME,Analyste d'exploitation (H/F),48.872393200000005,2.3298968999999996,Tech
2657,INTERNSHIP,Stage Développeur (Back-End),48.8666868,2.3530999,Tech
2658,APPRENTICESHIP,Alternance Project Manager Business Monitoring H/F,48.8640493,2.3310526,Tech
2659,FULL_TIME,Lead dev Symfony,48.875335799999995,2.3169387,Tech
2660,FULL_TIME,Développeur back PHP sympa,48.895385100000006,2.2455849999999997,Tech
2661,FULL_TIME,Développeur Java C# – h/f,48.8640493,2.3310526,Tech
2662,FULL_TIME,"Développeur(se) Back (Java, Mongodb, Elasticsearch, RabbitMq etc...)",45.7625681,4.835792,Tech
2663,FULL_TIME,Concepteur Fonctionnel / Product Designer (H/F) ,50.633234,3.023574,Tech
2664,FULL_TIME,Ingénieur Produit : Java / Angular.js (H/F),50.633234,3.023574,Tech
2665,FULL_TIME,Ingénieur Recherche & Développement (H/F),50.633234,3.023574,Tech
2666,FULL_TIME,2 Développeurs Backend C# .Net MVC,48.8048468,2.1361908,Tech
2667,FULL_TIME,Développeur Java Back-End (H/F),43.6009799,7.0929018,Tech
2668,FULL_TIME,Développeur Drupal H/F,48.882474,2.3263513,Tech
2669,FULL_TIME,Développeur Android/JAVA Senior,48.8689769,2.352871,Tech
2670,FULL_TIME,Développeur Scala / Akka,48.87229779999999,2.3279534,Tech
2671,FULL_TIME,Développeur Data H/F,48.8640493,2.3310526,Tech
2672,FULL_TIME,Analyste Développeur H/F,48.8640493,2.3310526,Tech
2673,APPRENTICESHIP,Alternance Sharepoint Developper H/F,48.8640493,2.3310526,Tech
2674,FULL_TIME,Tech Lead Digital Solutions – h/f,48.8640493,2.3310526,Tech
2675,FULL_TIME,Architecte Applicatif (H/F),48.868620799999995,2.3336297999999998,Tech
2676,FULL_TIME,Lead Developer PHP,48.8711465,2.3467782,Tech
2677,INTERNSHIP,Développeur web,48.849396399999996,2.3686625,Tech
2678,FULL_TIME,Développeur Java EE H/F,48.8726961,2.3482887000000003,Tech
2679,FULL_TIME,1 Développeur web back-end.net /C# (H/F),47.4722852,-0.6071270999999999,Tech
2680,FULL_TIME,Business Analyst IT H/F,48.8640493,2.3310526,Tech
2681,FULL_TIME,Développeur(se) web Back-End,45.7541226,4.855925599999999,Tech
2682,FULL_TIME,Ingénieur Senior Backend  (Java Spring),48.8672369,2.3447601000000002,Tech
2683,FULL_TIME,Dev JAVA,45.7735325,4.7971697,Tech
2684,FULL_TIME,Développeur Backend / Symfony - R&D (H/F),48.8683316,2.3554578,Tech
2685,FULL_TIME,Développeur Backend / Symfony - R&D - Nantes (H/F),47.2239586,-1.5408058,Tech
2686,FULL_TIME,Développeur Back-end,48.8726558,2.3150565,Tech
2687,FULL_TIME,Développeur application web .net (H/F),48.865992299999995,2.3282109,Tech
2688,FULL_TIME,Développeur NodeJS,48.89376,2.3542516,Tech
2689,FULL_TIME,Développeur Symfony : Equipe cherche équipier,48.8424247,2.3351278,Tech
2690,APPRENTICESHIP,[LVMH Holdings] Alternance Assistant(e) Domaine technique Infrastructure & Cloud,48.8662221,2.3054415,Tech
2691,FULL_TIME,Python Developer ,48.8939624,2.3540829,Tech
2692,INTERNSHIP,[LVMH Holdings] Stage Systèmes d’informations – Direction des financements et trésorerie,48.8661039,2.305791,Tech
2693,FULL_TIME,Software Engineer - Python H/F,48.8688851,2.3436682,Tech
2694,APPRENTICESHIP,Alternant Système d’Information GED H/F,44.8391346,-0.6867939000000001,Tech
2695,APPRENTICESHIP,[Christian Dior Couture] Alternance - Assistant(e) Chef de projet Outils Clients Digitaux,48.8664383,2.3068732999999995,Tech
2696,FULL_TIME,  Assistant(e) Administratif(ve) (Rabat),33.9952405,-6.8489701,Administratif
2697,TEMPORARY,Chargé(e) de relation clientèle bilingue Espagne - Italie,43.6045667,1.4519826,Administratif
2698,INTERNSHIP,Stagiaire Qualité et Contrôle CEE (H/F),48.876087299999995,2.3331423,Administratif
2699,FULL_TIME,Country Manager West Africa,43.5438241,1.5116558,Administratif
2700,PART_TIME,Assistant Administratif - Paris (H/F),48.8683316,2.3554578,Administratif
2701,FULL_TIME,CDI Assistant(e) administratif,48.8856148,2.3186047000000003,Administratif
2702,FULL_TIME,Assistant(e) CEO & COO -  #superman #superwoman,48.8964425,2.2981272999999995,Administratif
2703,FULL_TIME,Responsable Conformité,48.8691924,2.3512678,Administratif
2704,FULL_TIME,Assistant(e) polyvalent(e),48.8714445,2.3485721,Administratif
2705,FULL_TIME,Country Manager ARGENTINA,43.5438241,1.5116558,Administratif
2706,FULL_TIME,Country Manager Indonesia,43.5438241,1.5116558,Administratif
2707,APPRENTICESHIP,Assitant Comptable - Alternance - Paris - H/F,48.8762464,2.3271562,Administratif
2708,FULL_TIME,Country Management Director Mexico,43.5438241,1.5116558,Administratif
2709,FULL_TIME,Responsable administratif/ve,48.8281948,2.2630249,Administratif
2710,TEMPORARY,Assistant(e) de Direction — Happiness Officer ,48.8810266,2.3643515,Administratif
2711,INTERNSHIP,Assistant des Relations Sociales (H/F),50.6875532,3.1784399,Administratif
2712,FULL_TIME,[Parfums Christian Dior France] Project and Business Development Manager (H/F),48.875892799999995,2.3007863,Administratif
2713,FULL_TIME,Office / HR Manager 🐼,48.8676305,2.3495396,Administratif
2714,TEMPORARY,[DFS Italia S.r.L. (Italy)] Personal Assistant,45.438303499999996,12.3365087,Administratif
2715,FULL_TIME,Office Manager,48.8709753,2.3353917,Administratif
2716,INTERNSHIP,Stage - Office Manager Junior,48.8719787,2.341982,Administratif
2717,TEMPORARY,Assistant Travel (H/F),50.6915589,3.2002554,Administratif
2718,FULL_TIME,ASSISTANT DE DIRECTION CONFIRME H/F,48.909354,2.36242,Administratif
2719,TEMPORARY,Office manager,48.876651700000004,2.3526137,Administratif
2720,FULL_TIME,Assistant(e) de Direction / Gestion Administrative,48.87342520000001,2.3503596,Administratif
2721,FULL_TIME,Office Manager (H/F),48.88588370000001,2.3123952,Administratif
2722,FULL_TIME,Assistant(e) de Direction Générale H/F,48.87856179999999,2.3603688999999997,Administratif
2723,TEMPORARY,Sales Assistant ,48.8939624,2.3540829,Administratif
2724,FULL_TIME,Happiness Manager,48.8777718,2.3337369,Administratif
2725,FULL_TIME,Office & Happiness Manager,48.8788268,2.3298509,Administratif
2726,APPRENTICESHIP,[Contrat Pro] Assistant(e) ADV,48.866946899999995,2.2891631,Administratif
2727,INTERNSHIP,Stage - Office Manager/ RH,48.8592749,2.3520812,Administratif
2728,TEMPORARY,CDD Gestionnaire Administratif H/F,48.8872369,2.1651437000000002,Administratif
2729,FULL_TIME,Office Happiness Manager,48.8693441,2.3461078,Administratif
2730,INTERNSHIP,Traducteur d’interface bilingue anglais H/F,48.8720025,2.3339487,Administratif
2731,FULL_TIME,Chargé(e) de l'administration du personnel H/F,48.8933176,2.2777186,Administratif
2732,INTERNSHIP,Stagiaire Contrôle et Réglementation Energie (H/F),48.876087299999995,2.3331423,Administratif
2733,FULL_TIME,Office Manager / Assistant(e) de gestion,48.8690157,2.348004,Administratif
2734,FULL_TIME,Analyste LCB/FT,48.862172799999996,2.4362174,Administratif
2735,INTERNSHIP,Stagiaire LCB/FT,48.862172799999996,2.4362174,Administratif
2736,INTERNSHIP,ASSISTANT(E) NUMISMATE,50.6297968,3.0455384,Administratif
2737,FULL_TIME,Un(e) Administrateur(trice) des Ventes,48.829629600000004,2.2432604,Administratif
2738,FULL_TIME,Responsable comptabilité fournisseurs H/F,48.8933176,2.2777186,Administratif
2739,FULL_TIME,Assistant Opérationnel des Cours du Parnasse,48.8424247,2.3351278,Administratif
2740,INTERNSHIP,Bras droit CEO en startup,48.854791999999996,2.4037551,Administratif
2741,FULL_TIME,Office Manager / Gestionnaire de BackOffice (H/F),48.8751309,2.2923892,Administratif
2742,FULL_TIME,[Newton Vineyard] Estate Director Newton Vineyard,38.495710200000005,-122.4814916,Administratif
2743,TEMPORARY,Office Manager,48.875099,2.3401515,Administratif
2744,TEMPORARY,Assistant(e) / Chargé(e) d'accueil H/F,48.8741223,2.3182442,Administratif
2745,FULL_TIME,Office Manager,48.9038582,2.3189205000000004,Administratif
2746,INTERNSHIP,Operational Controller,48.867721,2.3084527,Administratif
2747,FULL_TIME,Chargé(e) de l'Administration des Ventes (ADV) H/F,48.87856179999999,2.3603688999999997,Administratif
2748,FULL_TIME,Agent Polyvalent des Services Généraux H/F ,48.872825299999995,2.3580058999999998,Administratif
2749,FULL_TIME,Executive Assistant ,48.896597799999995,2.3799122,Administratif
